"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 14 09:05:58 GMT 2024","Sun Jan 14 09:05:59 GMT 2024","927","test","test_hootel","TestHootel","","","test_checkboxes",""
"broken","Sun Jan 14 09:06:11 GMT 2024","Sun Jan 14 09:06:22 GMT 2024","11201","test","test_hootel","TestHootel","","","test_editing_address",""
"passed","Sun Jan 14 09:05:55 GMT 2024","Sun Jan 14 09:05:56 GMT 2024","1060","test","test_hootel","TestHootel","","","test_hotel_list",""
"passed","Sun Jan 14 09:06:04 GMT 2024","Sun Jan 14 09:06:05 GMT 2024","779","test","test_hootel","TestHootel","","","test_name_in_profile",""
"passed","Sun Jan 14 09:06:01 GMT 2024","Sun Jan 14 09:06:02 GMT 2024","838","test","test_hootel","TestHootel","","","test_description_length",""
"passed","Sun Jan 14 09:06:07 GMT 2024","Sun Jan 14 09:06:09 GMT 2024","1325","test","test_hootel","TestHootel","","","test_email_in_profile",""
"broken","Sun Jan 14 09:05:52 GMT 2024","Sun Jan 14 09:05:53 GMT 2024","1212","test","test_hootel","TestHootel","","","Hootel Login","A belépés tesztelése"
"passed","Sun Jan 14 09:05:48 GMT 2024","Sun Jan 14 09:05:49 GMT 2024","1294","test","test_hootel","TestHootel","","","Hootel Login","A belépés tesztelése"
